Source,Target
1032081659028488194,2569449784
990132106469748736,2569449784
1500050781734682627,2569449784
912398811607203841,2569449784
1499731630042365958,2569449784
1487039935978909705,2569449784
1381158538228162562,2569449784
1387464362294607872,2569449784
1269367291,2569449784
734504533603258368,2569449784
35555237,2569449784
1108098539035471874,2569449784
31189543,2569449784
2729552112,2569449784
19372835,2569449784
47389570,2569449784
2669193077,2569449784
1455739209122304004,2569449784
133242518,2569449784
1539297318,2569449784
1481045754923917314,2569449784
22064741,2569449784
38834230,2569449784
831073523028275200,2569449784
1441705175459057664,2569449784
1470781204349820937,2569449784
187021634,2569449784
417201586,2569449784
1079487770,2569449784
47301045,2569449784
888694116695113728,2569449784
1889832038,2569449784
1137769747490234368,2569449784
1352274234605637633,2569449784
115613591,2569449784
41581101,2569449784
1390669936582922242,2569449784
1462924004348645376,2569449784
1495475911516430340,2569449784
1528868046,2569449784
2356175791,2569449784
57826817,2569449784
1452833076975865857,2569449784
788494024051228673,2569449784
1314860766,2569449784
107209093,2569449784
1274308195285118977,2569449784
806183716926226436,2569449784
1431417022689198086,2569449784
2430048728,2569449784
2312475354,2569449784
2209529726,2569449784
1155477720651980800,2569449784
29137381,2569449784
1400997506,2569449784
2510147353,2569449784
776167416300703744,2569449784
2397757194,2569449784
346344101,2569449784
837257142612733952,2569449784
867841831,2569449784
37163014,2569449784
1910979834,2569449784
1474002567793455104,2569449784
297915262,2569449784
225798682,2569449784
1441575564511301634,2569449784
2529046174,2569449784
71571540,2569449784
457116689,2569449784
1438537034944155648,2569449784
1016859094425235456,2569449784
1158081044966518785,2569449784
1359773297379061760,2569449784
791782140,2569449784
1490099872980250628,2569449784
857448738947649536,2569449784
108080165,2569449784
842421056,2569449784
1497227151053107204,2569449784
306356166,2569449784
1341621916407238656,2569449784
2356121905,2569449784
793071405965475841,2569449784
1401015246718914560,2569449784
23079982,2569449784
4819179423,2569449784
1391772514263633930,2569449784
47045493,2569449784
29146453,2569449784
1245971154155831296,2569449784
170830280,2569449784
1287148448,2569449784
2666407518,2569449784
148340410,2569449784
3290459085,2569449784
888919400144699392,2569449784
269512392,2569449784
1097941911632003074,2569449784
390677950,2569449784
280242927,2569449784
10282412,2569449784
1409276280,2569449784
1373586612907614212,2569449784
883803072,2569449784
354893504,2569449784
1258429059593355264,2569449784
1470141097775185923,2569449784
435260935,2569449784
356282491,2569449784
950526652269957120,2569449784
1231235033228288003,2569449784
818754750560763904,2569449784
1243672250496278529,2569449784
2729234229,2569449784
88414196,2569449784
1051312150319230977,2569449784
726694369,2569449784
1497910409734598658,2569449784
1290097460,2569449784
810834227403124737,2569449784
1220273016254423041,2569449784
49944162,2569449784
1219189014642810885,2569449784
36157032,2569449784
2483502474,2569449784
3300399766,2569449784
933441623559737344,2569449784
1143330515342254080,2569449784
3677984242,2569449784
1263699214233563137,2569449784
912311546503684097,2569449784
1039158334891417600,2569449784
4645228618,2569449784
1430859791442796544,2569449784
1176818288338309120,2569449784
1458416515766702083,2569449784
52258067,2569449784
1354511575,2569449784
2513297153,2569449784
555907017,2569449784
1499133763372167173,2569449784
762033920124788736,2569449784
971094876119945216,2569449784
259343166,2569449784
38632041,2569449784
1060605689024929792,2569449784
407706176,2569449784
2654378159,2569449784
131226295,2569449784
956307218005221376,2569449784
129445208,2569449784
298944107,2569449784
1217198848726224897,2569449784
102032290,2569449784
1492174883488370689,2569449784
1470158513829826572,2569449784
115448755,2569449784
1252170495686033408,2569449784
1167057396461658117,2569449784
860911410,2569449784
397933814,2569449784
455863367,2569449784
1597380374,2569449784
120806854,2569449784
1266986519811719168,2569449784
1415768254962937856,2569449784
1121950807388229632,2569449784
922551450911330304,2569449784
2247556968,2569449784
1163193115,2569449784
1003630570600058880,2569449784
32532994,2569449784
79773639,2569449784
395229891,2569449784
462502231,2569449784
357985824,2569449784
1239382633550942208,2569449784
1177158606950739975,2569449784
1495699359261995009,2569449784
124196063,2569449784
1479816885000671239,2569449784
830356413960556544,2569449784
2154758776,2569449784
1495434439983255554,2569449784
244956716,2569449784
28535233,2569449784
1196132820,2569449784
1335305353,2569449784
2176504957,2569449784
1313231934169001985,2569449784
2308523157,2569449784
1290357627852148737,2569449784
988423482773000192,2569449784
1063209551548346368,2569449784
1429716390404108289,2569449784
334255608,2569449784
1481694607331188743,2569449784
257135605,2569449784
1373187695812415488,2569449784
446485999,2569449784
3963595359,2569449784
1203887463074344960,2569449784
2444056157,2569449784
3290129410,2569449784
410953066,2569449784
264438375,2569449784
264332440,2569449784
2150198302,2569449784
554224154,2569449784
2161351860,2569449784
455686597,2569449784
1304524185910284289,2569449784
1234672253847011329,2569449784
75896481,2569449784
509219392,2569449784
451526947,2569449784
1492938274779942915,2569449784
853597357,2569449784
15100325,2569449784
1499936494940794884,2569449784
439122985,2569449784
911327619668463617,2569449784
1479778302692835328,2569449784
746041091728752640,2569449784
140366656,2569449784
1418419699134746627,2569449784
1319659602863136770,2569449784
248834443,2569449784
4837573787,2569449784
1410914677530533891,2569449784
437650121,2569449784
2614180748,2569449784
1497524303319138306,2569449784
1500249815288004615,2569449784
573735828,2569449784
20717464,2569449784
1335183631422083072,2569449784
1500774485728940035,2569449784
1011688874530299905,2569449784
1498648565396217862,2569449784
1144653215331495936,2569449784
1198256276653916160,2569449784
1170380865819398144,2569449784
1485568110992179200,2569449784
1355205826445783042,2569449784
896050074840702976,2569449784
293708758,2569449784
337019353,2569449784
1353137437481041921,2569449784
2191984092,2569449784
4664475256,2569449784
1405174867704569860,2569449784
1109856945543020544,2569449784
296251084,2569449784
812396943070691328,2569449784
318907236,2569449784
1271015579609116672,2569449784
2800466323,2569449784
315095688,2569449784
959065339286913026,2569449784
3132570977,2569449784
3293683424,2569449784
1470494956943028225,2569449784
1457112204663218176,2569449784
923587203397308416,2569449784
1719728844,2569449784
209034604,2569449784
1082250516283965442,2569449784
2340234660,2569449784
1329863677680422915,2569449784
2305055132,2569449784
1423986999430721540,2569449784
1462020733056475139,2569449784
975332312031297536,2569449784
1487419583321583618,2569449784
33178426,2569449784
1480927644204023811,2569449784
2448071265,2569449784
1148900512189652997,2569449784
4184235933,2569449784
371857366,2569449784
239555162,2569449784
330767559,2569449784
304976112,2569449784
1143185354574503937,2569449784
1237767214675177478,2569449784
117761626,2569449784
1446527848924291097,2569449784
878961817598472192,2569449784
2337236772,2569449784
1000832884771577862,2569449784
71902263,2569449784
1415590966598291463,2569449784
4506986729,2569449784
1208819873792634880,2569449784
1479481982262419461,2569449784
1363243219497189378,2569449784
1002017212276719616,2569449784
2502581207,2569449784
1317113570514055170,2569449784
2909525505,2569449784
707729441,2569449784
596394656,2569449784
163796567,2569449784
204660721,2569449784
1485930437201600513,2569449784
486308924,2569449784
1593283032,2569449784
2208718047,2569449784
2368760118,2569449784
2433822654,2569449784
1497896772399738880,2569449784
365336458,2569449784
2668950966,2569449784
1470454642173747209,2569449784
1478410742961520640,2569449784
1002113778329309184,2569449784
1146466701350977537,2569449784
46168683,2569449784
971735265885802496,2569449784
431564396,2569449784
767000562093154304,2569449784
340498991,2569449784
975771343659692033,2569449784
1209905402,2569449784
14422495,2569449784
1190244038588416000,2569449784
1370894774505500673,2569449784
1294170323374415872,2569449784
430710447,2569449784
14181969,2569449784
120769065,2569449784
2183199250,2569449784
784241071568089088,2569449784
1180505261754195971,2569449784
1450076249934770182,2569449784
1196431696549285888,2569449784
20437512,2569449784
3131201759,2569449784
954229826545692672,2569449784
85243004,2569449784
904423063659393026,2569449784
759511663116709888,2569449784
900013224942346241,2569449784
217544132,2569449784
261215600,2569449784
2279474840,2569449784
2372018564,2569449784
1058740934,2569449784
1338080489115176960,2569449784
35813556,2569449784
1497839086178119687,2569449784
4428305440,2569449784
306656413,2569449784
830060709014884354,2569449784
3353946899,2569449784
988817638238375937,2569449784
1225696746,2569449784
584279348,2569449784
560572487,2569449784
1418891999776845824,2569449784
4846506886,2569449784
1324412547487989761,2569449784
1308784357545578497,2569449784
2460126853,2569449784
1312443221335773191,2569449784
145648011,2569449784
1069424269682188288,2569449784
2190315380,2569449784
126307156,2569449784
1429389537818693643,2569449784
1266768809282732033,2569449784
1079166295646572544,2569449784
1373315947562475524,2569449784
232559332,2569449784
38221008,2569449784
975542455,2569449784
1179209439087333376,2569449784
1415232274082193408,2569449784
53432236,2569449784
231165881,2569449784
2386168267,2569449784
293394867,2569449784
809804217397510145,2569449784
2210449240,2569449784
906636446605484032,2569449784
1497346006815490049,2569449784
272942947,2569449784
1360824782426689538,2569449784
78922801,2569449784
1394853202512670722,2569449784
2394793201,2569449784
1536240104,2569449784
484253581,2569449784
1500383340356153345,2569449784
325962242,2569449784
1457938242377031680,2569449784
159095242,2569449784
1263605163824201728,2569449784
2712907070,2569449784
888122158181892097,2569449784
435141883,2569449784
202353774,2569449784
847306147,2569449784
38033026,2569449784
808053192,2569449784
498939050,2569449784
1423192956861915136,2569449784
1309440669509988352,2569449784
6538492,2569449784
1485347228269039621,2569449784
84646468,2569449784
1461490215437193221,2569449784
1273369275366064128,2569449784
232365666,2569449784
1002076190,2569449784
46403444,2569449784
1492057453600641024,2569449784
1398746269888258054,2569449784
1473001679218003968,2569449784
1409560701392261120,2569449784
551231663,2569449784
787628646,2569449784
1001477923239546886,2569449784
233904373,2569449784
1436735891322589190,2569449784
2201419699,2569449784
49271179,2569449784
2186150750,2569449784
2396856942,2569449784
1410980662308446210,2569449784
154168156,2569449784
288781994,2569449784
443464360,2569449784
380451775,2569449784
718828116609736704,2569449784
1433927161103228928,2569449784
879662039530168320,2569449784
2503690247,2569449784
2469237181,2569449784
1200640641325240321,2569449784
1492407110465957889,2569449784
1154041756708528131,2569449784
1448310340589166593,2569449784
26013155,2569449784
1088457784084123648,2569449784
1225751729372880896,2569449784
722613459268038656,2569449784
14917151,2569449784
129890090,2569449784
1162724837464264705,2569449784
797476010312790017,2569449784
1210715854113034240,2569449784
29290244,2569449784
1064934138749300736,2569449784
1486549690380439557,2569449784
1197627171336073216,2569449784
879229057786933248,2569449784
1348475069899497475,2569449784
1142483263405137921,2569449784
1399570663426473992,2569449784
1384490075463979011,2569449784
1306341319443468288,2569449784
2776524115,2569449784
3014619519,2569449784
1709255670,2569449784
1489327493450551303,2569449784
838719118299779077,2569449784
914850798684827648,2569449784
1173555177724567552,2569449784
2972256316,2569449784
765599356980498432,2569449784
555158053,2569449784
299127316,2569449784
1471751445385031681,2569449784
272996959,2569449784
787881938941902848,2569449784
3446552415,2569449784
41354386,2569449784
176441481,2569449784
6073052,2569449784
412989491,2569449784
358809933,2569449784
251307560,2569449784
759781876232052737,2569449784
1004068718614368256,2569449784
1330486727123800066,2569449784
1211644430739853313,2569449784
19996265,2569449784
962484341447196672,2569449784
899630263,2569449784
1042202058361892864,2569449784
1026006919037837312,2569449784
789454069828030465,2569449784
1497659405059469312,2569449784
1302853468739248128,2569449784
795347198,2569449784
3889898956,2569449784
727906213606871040,2569449784
796017529332305920,2569449784
1380012549521948673,2569449784
24702792,2569449784
22307579,2569449784
384426994,2569449784
1445117066093252608,2569449784
1490901238007070721,2569449784
1084156001631252480,2569449784
1103694806319054851,2569449784
3843656385,2569449784
935565505624137728,2569449784
1316003300337123329,2569449784
1347954961452302336,2569449784
1474091762356563968,2569449784
3345579826,2569449784
1494402527005138954,2569449784
1139963297590063105,2569449784
1162451329920446464,2569449784
711189873647079424,2569449784
2301179631,2569449784
14808213,2569449784
349474275,2569449784
1648479625,2569449784
364137657,2569449784
2227494498,2569449784
933997017562583041,2569449784
1456651610,2569449784
1605694716,2569449784
1498639709899087872,2569449784
62338337,2569449784
374053918,2569449784
290483042,2569449784
2379358071,2569449784
156948323,2569449784
994680142906773505,2569449784
993247062,2569449784
1075465587126648834,2569449784
107969698,2569449784
835927492666011648,2569449784
2617024411,2569449784
870434105745432577,2569449784
353869240,2569449784
1466644761444507653,2569449784
98063125,2569449784
1427335210111209472,2569449784
1098125378676293632,2569449784
134775681,2569449784
1187329782448566272,2569449784
372394815,2569449784
486992503,2569449784
1192989895423352834,2569449784
1380107448913166338,2569449784
1498097416305848320,2569449784
1497292232860180482,2569449784
1175432790919303172,2569449784
73088007,2569449784
1310156987863310336,2569449784
1491841545670213632,2569449784
1141712615917461511,2569449784
193492588,2569449784
872177510968119296,2569449784
1265509027032768512,2569449784
1213526643773296640,2569449784
1091009481163591680,2569449784
1183932315711524864,2569449784
1465111017051066375,2569449784
859555728,2569449784
1409252185188208642,2569449784
731813805173448704,2569449784
1497656652186726407,2569449784
1338045640216080388,2569449784
943484010893922304,2569449784
1402611354943492096,2569449784
1484317268594937858,2569449784
1074521480690581504,2569449784
1047367439762292736,2569449784
1482002621821067266,2569449784
1438086292135456771,2569449784
1481836016147509250,2569449784
1314071193071300608,2569449784
1192580647610703874,2569449784
1476820006033936393,2569449784
2652298388,2569449784
826530624647417856,2569449784
1475927285655957504,2569449784
1323154008505307137,2569449784
431395860,2569449784
1422535027058003974,2569449784
1441066821939982336,2569449784
1306585744845152257,2569449784
1338085675,2569449784
1084933302727917569,2569449784
2732474356,2569449784
1078324097803739136,2569449784
2710073113,2569449784
1449005956814278656,2569449784
1504283558776655873,2569449784
106197256,2569449784
900455352906510338,2569449784
1248029941,2569449784
1034181727,2569449784
82554055,2569449784
1156115451807748096,2569449784
1060034154958487553,2569449784
1339328398137679874,2569449784
1276852924111618050,2569449784
1363454765854785543,2569449784
992354946816331776,2569449784
1499734259719888897,2569449784
65487307,2569449784
1488327848754561024,2569449784
820656465052663809,2569449784
1496427141881556995,2569449784
919787268,2569449784
1270850037065617409,2569449784
1018211969684393984,2569449784
1041389798471032832,2569449784
1492498284836839426,2569449784
1500207995950620676,2569449784
415372263,2569449784
1439308602926321671,2569449784
1354013499496820738,2569449784
37140352,2569449784
1268593288514359297,2569449784
1312717798196436993,2569449784
1317816925980938246,2569449784
1319499954021232641,2569449784
1186907791497277440,2569449784
535954906,2569449784
85176398,2569449784
1334800532209364992,2569449784
1462907569287094290,2569449784
99058050,2569449784
1240362738922242049,2569449784
3395637369,2569449784
149145013,2569449784
784784986062872576,2569449784
1500339789010247682,2569449784
851074795269533696,2569449784
1327020685739184128,2569449784
1203203532666494977,2569449784
2729294234,2569449784
804280524,2569449784
1475548034784120840,2569449784
1457610237813432326,2569449784
1500137386562498565,2569449784
850425172268118017,2569449784
709072458826047488,2569449784
853907356710817792,2569449784
1394500352792203264,2569449784
1497377388048564225,2569449784
830694079407222784,2569449784
1114705635944357888,2569449784
1363909263966564355,2569449784
794982997,2569449784
1118223873613467649,2569449784
1376972327125200902,2569449784
284160136,2569449784
827901076384911362,2569449784
1931203093,2569449784
1499034774647701504,2569449784
928129266402938880,2569449784
1247882982817325057,2569449784
1241286284800393216,2569449784
1221413589551943680,2569449784
839979896969527296,2569449784
2357565996,2569449784
1192295076258562048,2569449784
1493236964476207104,2569449784
1280961433816174592,2569449784
1434620521262592007,2569449784
1498763719676944397,2569449784
1447213079331315715,2569449784
2935218820,2569449784
1177346319779688448,2569449784
1497463390238826496,2569449784
122363912,2569449784
1467495405873213445,2569449784
1498936379253960707,2569449784
4026031942,2569449784
1402458874100150277,2569449784
1237448643680120839,2569449784
1333606168707608577,2569449784
1241809125157339145,2569449784
480591871,2569449784
1248175816057466881,2569449784
1497057187021004801,2569449784
906199229160230912,2569449784
4238592597,2569449784
949104505320218624,2569449784
1264865301629263872,2569449784
819415495,2569449784
1376898985693212672,2569449784
3225754063,2569449784
1381307612411531270,2569449784
289291320,2569449784
1496726194158514176,2569449784
1174490621127479296,2569449784
1495086572663975936,2569449784
3281303125,2569449784
244063212,2569449784
1849170704,2569449784
983367468306653184,2569449784
1446366206806482946,2569449784
298328284,2569449784
1499994144004980736,2569449784
1298127092446502912,2569449784
64053993,2569449784
424997729,2569449784
1489630250711535619,2569449784
4833874214,2569449784
131084232,2569449784
796007594292891649,2569449784
1489727942288678913,2569449784
1286081035600629765,2569449784
1025128066148970496,2569449784
1489271531792392201,2569449784
18625985,2569449784
415282889,2569449784
1484539498021232642,2569449784
624722651,2569449784
1471990088661970954,2569449784
1252181732939444224,2569449784
94544711,2569449784
796849885790273537,2569449784
1263664863726858240,2569449784
1493601550274543626,2569449784
2434465206,2569449784
217973595,2569449784
929285625811005441,2569449784
964054352,2569449784
1252831249,2569449784
415130973,2569449784
76739479,2569449784
1033052309167767552,2569449784
1106169091390205954,2569449784
1034564064658313217,2569449784
1492160446908010499,2569449784
232133881,2569449784
943951985996390401,2569449784
55972117,2569449784
263831278,2569449784
973666435112325121,2569449784
706677845452591105,2569449784
1259165066982764544,2569449784
1499073801883115524,2569449784
1501146093928734722,2569449784
809695165367644160,2569449784
1496809957580488704,2569449784
246458133,2569449784
369740710,2569449784
2229704648,2569449784
1497549195976355848,2569449784
51730671,2569449784
1084846743911649280,2569449784
24648032,2569449784
1327862502202380288,2569449784
1013466978378448896,2569449784
1374015545784201218,2569449784
896017188,2569449784
1021464919970074624,2569449784
1438026966196633602,2569449784
717763291477581824,2569449784
1274401425603379200,2569449784
1371918282,2569449784
1311003088757706753,2569449784
137199721,2569449784
117968618,2569449784
1331211233350070273,2569449784
1356313529318596608,2569449784
180017147,2569449784
1497621618570448900,2569449784
1085475696238051328,2569449784
268350415,2569449784
1460714120941027339,2569449784
1193083401139568640,2569449784
1318442772374966277,2569449784
97417561,2569449784
1321174518535245824,2569449784
1337873414732853249,2569449784
1207373680780689409,2569449784
820912091695644672,2569449784
1090696143015759874,2569449784
1072771,2569449784
267377035,2569449784
1437702066844180481,2569449784
1901837610,2569449784
1465165220762902529,2569449784
1491226655725174788,2569449784
1021454788104466438,2569449784
1493925757562896384,2569449784
864972705216552960,2569449784
1333852492652834826,2569449784
1058779738250985472,2569449784
1156910684,2569449784
1290878242531008512,2569449784
1497717118812438528,2569449784
1397850959850708992,2569449784
997782578416488450,2569449784
711266881064280064,2569449784
1079450259917553665,2569449784
1500953004928901127,2569449784
1416889354522398721,2569449784
1181557230941982720,2569449784
757827992907227136,2569449784
1498189045838630912,2569449784
4818296518,2569449784
2196726576,2569449784
1316274498946162691,2569449784
733460649460666370,2569449784
