,Id,Community,Label,Is_author,Username,Verified,followers_count,following_count,tweet_count
60,3230982326,539,3230982326,True,HamiltonJohnD,False,3157.0,3506.0,126845.0
61,1154901149268320256,591,1154901149268320256,True,breaking411now,False,325.0,2363.0,5375.0
62,54063579,426,54063579,True,TheCanadianMike,False,6946.0,3382.0,195887.0
63,1107958498283974656,539,1107958498283974656,True,iinainen,False,190.0,647.0,5073.0
64,939565872,539,939565872,True,stevethain,False,3095.0,2842.0,77965.0
65,950861098798010379,539,950861098798010379,True,161_kamikadse,False,1360.0,1326.0,101853.0
66,3349211231,539,3349211231,True,missjea,False,137.0,259.0,3947.0
67,49408574,334,49408574,True,Jonnyhibberd,False,2648.0,3507.0,74021.0
68,896835445123895296,539,896835445123895296,True,Kaboom68370235,False,2643.0,4946.0,157245.0
69,244983671,643,244983671,True,ThomDaber,False,105.0,913.0,3814.0
70,438628130,426,438628130,True,UNDPDC,False,4894.0,2235.0,18070.0
71,417649953,591,417649953,True,annieromanos,False,319.0,809.0,890.0
72,331002056,539,331002056,True,NewVisionsNYC,False,4355.0,3155.0,6939.0
73,1456600599940710467,554,1456600599940710467,True,bijouaicha3,False,206.0,199.0,14094.0
74,1390351886704947200,554,1390351886704947200,True,stellarwp,False,1074.0,472.0,1073.0
75,64879851,539,64879851,True,KasVanpoucke,False,1708.0,1678.0,12968.0
76,270675122,591,270675122,True,PaigeT63,False,36.0,1309.0,1790.0
77,1468086871993774083,643,1468086871993774083,True,Melikhaya_007,False,459.0,158.0,4388.0
78,3309688486,591,3309688486,True,RoINTEL,False,1307.0,126.0,6229.0
79,1501158131287879681,591,1501158131287879681,True,,,,,
80,319094474,334,319094474,True,merrari23,False,124.0,413.0,6079.0
81,85792987,591,85792987,True,adhi99,False,138.0,1044.0,24460.0
82,2193135944,539,2193135944,True,Saintsfan5348,False,23421.0,25293.0,334271.0
83,20491991,591,20491991,True,rspainter,False,266.0,402.0,33707.0
84,262804060,591,262804060,True,connie92506,False,5791.0,6287.0,102868.0
85,964190420556279808,539,964190420556279808,True,MedicVet68,False,49494.0,54137.0,179016.0
86,4173635073,591,4173635073,True,zirka_lu,False,7.0,79.0,1985.0
87,1238963583553122305,539,1238963583553122305,True,FamilyFirstAV,False,142.0,159.0,56269.0
88,1399533781296549889,591,1399533781296549889,True,sanipatin435,False,1.0,2.0,54.0
89,779039921541484544,591,779039921541484544,True,r_u_vid,False,11938.0,117.0,12147.0
90,15589496,591,15589496,True,rapella,False,1466.0,786.0,77379.0
91,1312585051750559745,426,1312585051750559745,True,chiku_biswajeet,False,134.0,38.0,10356.0
92,1480903610192089088,591,1480903610192089088,True,WarInUkraine22,False,6244.0,63.0,3298.0
93,1484592648811909124,61,1484592648811909124,True,Devnation1,False,20.0,250.0,820.0
94,816965415188447232,643,816965415188447232,True,NornEye,False,721.0,154.0,23534.0
95,2651414005,554,2651414005,True,Europa97531,False,1702.0,2345.0,47815.0
96,1227572340,539,1227572340,True,alwaysdarkangel,False,649.0,892.0,17062.0
97,317200582,710,317200582,True,Jur_Ko,False,200.0,175.0,2004.0
98,1177332981830225920,539,1177332981830225920,True,marylispastit,False,1985.0,1228.0,249016.0
99,17884701,643,17884701,True,RobBirdwell,False,378.0,991.0,2401.0
100,710840929,591,710840929,True,franceen07,False,265.0,1516.0,8611.0
101,291211903,334,291211903,True,iAirborne,False,227.0,572.0,11376.0
102,1497324634588561408,643,1497324634588561408,True,KoVaLsKeY228,False,2.0,7.0,617.0
103,1477650605745319951,591,1477650605745319951,True,andrew_stonor,False,153.0,801.0,4648.0
