,Id,Community,Label,Is_author,Username,Verified,followers_count,following_count,tweet_count
393,990183723629981696,360,990183723629981696,True,thenikkuchoubey,False,1512.0,920.0,16363.0
394,982830096925917184,374,982830096925917184,True,gurico0516,False,1007.0,736.0,540.0
395,1237393871908171781,199,1237393871908171781,True,AlisaPenninger,False,2632.0,4844.0,32244.0
396,45455139,637,45455139,True,ceciliabrainard,False,320.0,417.0,5155.0
397,1497262801416507400,210,1497262801416507400,True,aguadillanews1,False,63.0,455.0,2781.0
398,1495372239570620426,426,1495372239570620426,True,JulianDziki,False,16.0,200.0,7793.0
399,52816099,426,52816099,True,AndrewF31,False,342.0,2169.0,23625.0
400,76237140,374,76237140,True,submergingmkt,False,6460.0,1792.0,99363.0
401,215677606,469,215677606,True,WorkshopCraig,False,10280.0,11122.0,58617.0
402,729702644,557,729702644,True,BlueDotCitizen,False,6533.0,6574.0,78048.0
403,1234630712130711552,558,1234630712130711552,True,petunia_wild,False,3340.0,3602.0,30109.0
404,237020420,374,237020420,True,rodmickleburgh,False,9118.0,3192.0,172094.0
405,1453212957584809996,600,1453212957584809996,True,Nanda88852886,False,16.0,11.0,7529.0
406,438628130,371,438628130,True,UNDPDC,False,4894.0,2235.0,18070.0
407,1265052908598394880,372,1265052908598394880,True,SpeechFreedoms,False,1050.0,5010.0,15666.0
408,1456600599940710467,469,1456600599940710467,True,bijouaicha3,False,206.0,199.0,14094.0
409,826613505189085186,617,826613505189085186,True,ChinaConsulate,True,5177.0,160.0,2079.0
410,1390351886704947200,376,1390351886704947200,True,stellarwp,False,1074.0,472.0,1073.0
411,64879851,337,64879851,True,KasVanpoucke,False,1708.0,1678.0,12968.0
412,270675122,333,270675122,True,PaigeT63,False,36.0,1309.0,1790.0
413,3309688486,637,3309688486,True,RoINTEL,False,1307.0,126.0,6229.0
414,1501158131287879681,558,1501158131287879681,True,,,,,
415,964190420556279808,617,964190420556279808,True,MedicVet68,False,49494.0,54137.0,179017.0
